date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
2087-07-01,0.001,0.006,0.026,0.013,0.005,0.005,0.012,0.348,0.065,0.044,0.000,0.001,0.004,0.099,0.002,0.001,0.161,0.004,0.000,0.000,0.000,0.013,0.001,0.002,0.000,0.002,0.000,0.000,0.062,0.024,0.000,0.000,0.000,0.001,0.000,0.012,0.006,0.000,0.009,0.000,0.006,0.005,0.288,0.001,0.006,0.018,0.000,0.005,0.037,0.005,0.056,0.012,0.045,0.005,0.007,0.123,0.000,0.007,0.024,0.000,0.011,0.404,0.029,0.000,0.000,0.000,0.005,0.000,0.564,0.038
2087-08-01,0.039,0.005,0.173,0.001,0.459,0.011,0.820,0.004,0.007,0.078,0.017,0.037,0.000,0.000,0.002,0.001,0.009,0.001,0.020,0.001,0.665,0.006,0.002,0.215,0.000,0.006,0.001,0.004,0.145,0.000,0.016,0.000,0.083,0.005,0.001,0.004,0.004,0.000,0.000,0.000,0.005,0.010,0.005,0.004,0.001,0.001,0.000,0.001,0.009,0.002,0.006,0.005,0.088,0.000,0.000,0.002,0.001,0.076,0.004,0.007,0.001,0.004,0.057,0.011,0.010,0.004,0.020,0.023,0.443,0.049
2087-09-01,0.026,0.026,0.275,0.129,1.078,0.002,0.007,0.043,0.650,0.045,0.030,0.001,0.040,0.072,0.183,0.002,0.191,0.150,0.249,0.033,0.015,0.009,0.000,0.001,0.002,0.131,0.230,0.071,0.011,0.002,0.002,0.009,0.013,0.021,0.560,1.714,0.012,0.034,0.020,0.030,0.071,0.394,0.103,0.087,0.032,0.001,0.000,0.083,0.006,2.766,0.030,0.001,0.009,0.021,0.063,0.102,0.027,1.256,0.221,0.266,0.002,0.006,0.084,2.635,0.141,1.318,0.190,1.534,0.141,0.007
2087-10-01,0.664,0.686,2.190,0.965,1.908,1.386,1.960,0.029,1.458,1.538,0.587,0.342,0.300,0.004,1.805,1.137,0.583,0.553,0.013,1.705,0.796,0.012,0.101,0.486,0.690,0.084,0.222,0.001,0.629,0.034,0.018,0.427,0.786,0.004,2.038,1.943,1.839,0.017,5.691,0.001,1.443,0.001,0.001,1.983,2.482,0.264,0.038,1.677,0.060,1.351,0.564,1.916,0.004,1.258,2.440,1.823,2.759,0.765,3.256,1.303,0.074,0.001,0.005,0.671,0.348,0.010,0.012,0.061,0.459,0.028
2087-11-01,4.864,0.869,0.678,1.929,1.571,1.186,4.589,0.785,1.409,4.993,0.560,1.821,1.553,2.446,0.689,0.892,3.097,1.688,0.332,0.314,1.854,0.302,5.288,0.444,0.622,0.163,0.267,1.281,3.087,2.753,0.054,0.788,4.157,0.379,0.261,2.948,1.518,0.608,4.467,0.241,1.570,0.077,4.904,0.309,0.273,3.287,0.008,0.313,0.849,1.263,0.021,2.544,1.596,1.936,2.842,0.276,1.261,5.114,3.058,1.234,0.117,0.031,1.570,3.576,1.990,2.746,0.014,3.396,1.517,3.791
2087-12-01,1.408,2.352,0.795,0.425,4.268,7.256,1.217,6.881,14.232,5.982,2.572,1.859,3.366,5.608,3.378,2.927,2.526,2.624,2.617,3.532,3.835,3.033,7.810,4.923,1.327,6.090,2.332,3.918,8.763,3.984,3.104,11.223,1.882,2.550,0.856,5.480,0.360,6.439,2.558,2.569,5.342,0.204,15.150,0.506,5.454,3.439,2.032,2.491,0.528,2.546,2.253,4.893,6.644,3.449,7.340,2.552,4.317,14.018,1.539,2.318,0.771,6.743,2.435,0.404,0.824,5.708,7.416,4.399,6.392,5.257
2088-01-01,1.795,6.101,3.495,3.155,0.593,8.898,3.600,19.016,3.609,13.094,10.270,3.006,12.000,4.622,11.079,2.375,0.487,3.735,11.280,3.758,14.082,1.449,10.837,5.868,0.445,7.844,3.627,1.274,12.222,6.780,6.036,11.674,9.121,5.464,1.449,16.169,0.408,7.730,4.812,4.131,1.535,11.618,6.921,3.559,5.586,3.382,3.157,6.647,5.335,7.522,3.785,12.130,5.891,3.177,18.301,0.277,5.896,9.084,3.575,7.073,1.297,0.286,7.946,18.962,9.899,6.687,3.436,1.954,7.591,3.563
2088-02-01,0.042,0.029,7.904,8.361,1.163,18.670,2.468,1.243,0.067,7.798,2.365,4.278,4.605,1.487,10.651,2.495,0.832,0.671,6.371,12.994,8.965,10.814,0.845,0.663,0.466,1.987,3.633,14.025,10.177,15.093,3.329,0.696,2.089,8.341,8.918,3.689,8.139,5.263,5.234,4.353,5.125,6.627,15.591,7.561,2.136,1.324,0.316,0.418,3.867,2.756,1.183,6.285,2.313,0.100,11.974,0.024,7.126,7.902,13.090,1.555,1.698,9.036,8.684,14.505,0.472,3.899,0.145,2.644,4.010,7.185
2088-03-01,2.094,3.156,0.103,1.756,0.070,2.752,1.862,0.757,2.010,1.307,4.191,0.431,7.215,2.237,2.768,2.604,3.765,5.208,3.049,2.725,9.749,2.104,6.226,0.664,1.982,0.070,1.815,0.360,3.217,3.237,2.893,5.265,1.828,0.286,2.478,2.752,1.332,3.826,0.289,2.849,3.663,2.867,3.873,2.830,1.419,3.106,2.054,0.825,1.674,4.817,0.085,5.515,9.587,2.486,1.659,0.317,3.896,11.320,6.467,0.150,5.825,1.642,3.163,6.523,3.178,3.017,4.872,8.958,4.762,1.516
2088-04-01,0.348,2.230,1.293,1.636,0.530,0.613,0.442,1.401,0.333,0.790,1.972,0.480,3.994,0.156,1.115,0.896,0.950,0.330,0.575,0.605,0.152,1.520,0.529,1.052,0.234,4.894,0.177,0.782,3.024,1.407,0.533,0.769,0.835,0.308,0.787,0.658,1.090,0.933,1.707,0.465,0.461,0.370,0.193,0.356,0.404,0.487,0.219,0.483,0.378,0.379,2.406,1.887,1.821,2.360,0.534,0.171,4.678,4.579,0.331,3.211,2.232,1.303,5.536,2.167,0.476,0.656,2.372,0.400,1.610,0.253
2088-05-01,0.004,0.126,0.006,0.542,1.480,0.258,0.237,0.090,0.010,0.120,0.034,0.022,0.269,0.395,0.035,0.023,0.062,0.216,0.029,0.441,2.048,0.010,0.112,0.330,0.321,0.206,1.090,0.566,0.925,0.013,0.005,0.338,0.040,0.485,0.289,0.375,0.001,0.017,0.437,0.000,0.164,0.574,0.586,0.059,0.000,0.649,0.016,0.009,0.293,0.013,0.017,0.144,0.074,0.103,0.586,0.018,1.031,0.110,0.005,0.017,0.065,0.004,0.005,0.531,0.070,0.297,0.743,0.889,0.093,0.178
2088-06-01,0.001,0.048,0.017,0.037,0.092,0.001,0.099,0.033,0.033,0.033,0.056,0.035,0.125,0.252,0.119,0.020,0.030,0.007,0.001,0.000,0.000,0.011,0.125,0.000,0.051,0.149,0.063,0.000,0.156,0.000,0.046,0.011,0.012,0.001,0.007,0.008,0.005,0.000,0.021,0.001,0.002,0.015,0.021,0.002,0.005,0.024,0.001,0.000,0.038,0.040,0.002,0.057,0.092,0.007,0.017,0.000,0.226,0.032,0.002,0.161,0.000,0.005,0.005,0.005,0.011,0.100,0.015,0.037,0.069,0.317
2088-07-01,0.002,0.011,0.031,0.009,0.011,0.171,0.010,0.001,0.099,0.031,0.103,0.303,0.026,0.000,0.027,0.011,0.033,0.004,0.001,0.001,0.001,0.006,0.000,0.000,0.005,0.005,0.001,0.000,0.002,0.000,0.000,0.010,0.001,0.000,0.005,0.000,0.045,0.007,0.000,0.000,0.004,0.018,0.050,0.011,0.005,0.012,0.000,0.000,0.204,0.063,0.013,0.128,0.178,0.006,0.001,0.004,0.000,0.001,0.001,0.226,0.011,0.000,0.255,0.082,0.098,0.000,0.271,0.000,0.312,0.589
2088-08-01,0.024,0.022,0.006,0.023,0.012,0.017,0.034,0.043,0.001,0.009,0.349,0.001,0.077,0.000,0.067,0.458,0.264,0.160,0.000,0.006,0.002,0.002,0.000,0.005,0.001,0.001,0.004,0.001,0.005,0.436,0.000,0.002,0.000,0.615,0.073,0.000,0.004,0.000,0.015,0.351,0.000,0.493,0.098,0.012,0.007,0.004,0.000,0.018,0.043,0.010,0.001,0.004,0.082,0.000,0.009,0.029,0.009,0.010,0.000,0.001,0.000,0.007,0.000,0.022,0.029,0.000,0.006,0.034,0.194,0.098
2088-09-01,0.001,0.004,0.056,0.017,0.107,0.004,0.026,0.263,0.074,0.027,0.005,0.159,0.034,0.001,0.150,0.133,0.188,0.005,0.122,0.244,0.002,0.005,0.051,0.141,2.028,0.006,0.000,0.000,0.061,0.026,0.006,0.018,0.004,0.085,0.002,0.769,0.280,0.161,1.961,0.902,0.200,0.018,0.488,0.004,0.001,0.131,0.077,0.425,0.006,1.159,0.001,0.034,0.762,0.006,0.070,0.048,0.011,0.000,0.005,0.943,0.024,0.007,0.045,1.169,2.431,0.737,0.001,0.011,0.033,1.332
2088-10-01,1.853,0.023,1.524,0.089,1.576,0.066,0.858,0.009,0.168,1.271,2.273,0.687,2.013,0.085,1.934,0.265,1.736,1.483,0.372,1.040,0.925,0.356,0.124,0.818,1.426,0.109,0.985,0.616,2.866,0.071,0.072,0.375,0.106,0.226,2.314,0.205,0.073,0.059,1.632,1.800,0.001,1.325,0.005,0.124,4.308,1.222,1.920,0.139,0.433,1.036,0.028,1.534,0.001,0.231,0.582,2.039,0.051,0.001,0.007,0.001,0.006,0.001,0.087,1.883,1.623,1.903,0.002,1.733,0.674,0.647
2088-11-01,2.125,0.886,3.195,2.480,0.338,6.208,0.022,0.324,0.340,0.296,0.716,8.998,4.677,1.470,4.939,0.002,2.603,4.260,0.913,1.395,3.602,0.909,1.636,2.107,4.553,0.102,1.872,1.701,5.557,1.681,2.365,1.155,3.896,3.587,1.535,0.073,1.081,0.299,4.896,4.844,0.464,3.183,1.059,0.928,0.300,7.713,0.437,1.527,0.060,1.097,0.091,0.072,0.719,4.577,1.005,1.985,0.305,0.622,0.934,0.498,4.860,0.004,1.332,2.356,0.241,5.153,1.369,1.788,1.251,4.003
2088-12-01,0.829,0.565,10.852,7.627,1.579,1.615,2.788,3.467,1.263,4.588,11.446,2.764,10.080,5.560,3.499,5.305,9.429,5.113,7.480,1.840,2.347,1.321,4.007,9.396,6.500,0.082,4.909,2.805,8.210,0.082,1.679,12.626,6.515,3.703,0.716,5.420,5.183,2.691,4.550,2.254,7.732,1.589,5.065,1.596,0.135,7.233,1.828,2.769,1.943,10.320,0.082,8.241,0.494,5.541,5.385,4.707,5.813,6.044,5.144,1.926,0.492,0.939,4.441,2.680,0.942,0.856,0.809,0.237,6.119,1.700
2089-01-01,9.279,5.952,3.775,8.286,35.339,8.246,8.848,1.789,5.280,9.548,9.728,4.556,11.826,3.625,5.310,0.514,7.323,6.509,11.114,11.886,3.858,3.320,9.387,6.256,6.139,7.204,1.423,8.100,7.407,0.443,5.961,6.107,1.316,9.415,0.277,9.915,7.370,6.211,5.063,7.228,10.091,16.882,1.919,4.461,0.536,6.786,14.779,2.761,3.333,3.508,1.108,5.019,4.389,4.676,12.734,2.880,3.123,4.352,10.396,4.283,8.901,1.253,9.570,4.578,3.332,1.556,6.527,4.572,0.537,3.215
2089-02-01,5.095,5.244,6.227,4.017,10.089,5.334,11.857,2.168,2.356,6.698,2.099,9.727,2.701,2.193,10.277,8.017,16.545,6.296,0.403,9.944,4.160,8.773,3.943,15.177,3.475,2.003,5.447,8.714,0.255,4.932,1.182,3.130,5.314,2.973,6.834,13.001,1.523,2.205,0.935,9.603,6.916,10.106,3.426,7.745,0.862,0.147,5.022,7.461,9.160,4.817,6.020,0.864,3.543,19.947,7.947,1.962,10.485,3.404,0.106,1.810,0.186,12.333,2.291,6.105,8.379,1.458,8.457,5.615,0.023,5.080
2089-03-01,4.981,1.722,1.051,7.329,5.282,2.266,1.811,7.696,2.532,4.407,4.667,3.642,2.216,1.029,3.713,2.146,6.565,3.480,1.828,3.200,3.111,3.083,1.332,2.834,2.086,7.223,1.892,3.238,5.747,8.737,3.345,9.058,3.770,4.414,0.103,2.370,0.808,11.265,5.792,2.650,3.154,3.603,2.420,8.455,3.481,2.273,0.244,0.317,1.667,2.462,1.201,1.257,0.159,4.042,2.813,1.734,5.692,2.587,2.498,0.121,0.963,9.071,2.983,7.461,0.904,9.033,2.019,4.967,2.810,2.486
2089-04-01,0.507,4.807,0.503,2.101,0.354,0.732,1.052,1.630,0.139,3.677,1.054,0.693,0.260,0.907,1.466,0.483,1.274,1.578,1.632,0.926,0.788,0.952,1.880,1.248,2.036,1.078,1.907,2.440,0.338,5.696,0.921,0.519,0.139,0.325,1.791,5.568,1.121,5.037,0.844,0.592,0.531,2.140,0.653,0.664,1.237,0.139,1.127,4.003,0.280,0.637,2.683,0.149,1.690,1.191,0.685,2.434,0.833,0.247,0.338,1.741,0.679,0.141,0.480,0.559,3.204,1.364,0.334,0.650,1.169,0.144
2089-05-01,0.151,0.082,0.000,0.625,1.063,0.216,0.017,0.371,0.009,0.052,0.459,2.019,0.041,2.646,0.023,1.684,0.309,1.771,0.807,0.007,0.009,0.034,0.282,0.070,0.011,0.029,0.145,1.166,0.022,0.153,1.964,0.037,0.022,0.015,1.241,1.821,0.009,0.193,0.422,0.437,0.041,0.198,0.023,0.022,0.051,0.006,0.304,0.026,0.016,0.222,0.001,0.004,0.114,0.168,0.028,0.037,0.547,0.111,0.270,0.060,0.024,0.071,0.010,0.021,3.503,0.361,0.521,2.255,0.046,0.026
2089-06-01,0.011,0.012,0.005,0.079,0.115,0.007,0.079,0.046,0.009,0.025,0.007,0.019,0.074,0.142,0.034,0.004,0.047,0.040,0.002,0.006,0.032,0.039,0.002,0.008,0.020,0.002,0.116,0.239,0.112,0.219,0.087,0.039,0.008,0.011,0.000,0.051,0.006,0.214,0.182,0.043,0.001,0.074,0.020,0.007,0.026,0.000,0.012,0.009,0.002,0.043,0.001,0.001,0.006,0.004,0.000,0.004,0.002,0.006,0.000,0.000,0.056,0.000,0.012,0.000,0.000,0.109,0.058,0.028,0.031,0.069
2089-07-01,0.006,0.001,0.018,0.013,0.013,0.009,0.408,0.079,0.095,0.297,0.273,0.038,0.121,0.314,0.001,0.037,0.062,0.005,0.164,0.161,0.001,0.415,0.005,0.001,0.004,0.007,0.002,0.297,0.009,0.131,0.000,0.002,0.002,0.001,0.002,0.004,0.037,0.233,0.000,0.009,0.116,0.044,0.002,0.002,0.004,0.001,0.000,0.026,0.002,0.245,0.009,0.006,0.002,0.051,0.013,0.010,0.000,0.006,0.004,0.000,0.120,0.001,0.006,0.013,0.162,0.001,0.002,0.000,0.384,0.002
2089-08-01,0.095,0.002,0.599,0.266,0.013,0.129,0.116,0.021,0.168,0.050,0.310,0.132,0.041,0.194,0.034,0.269,0.000,0.005,0.002,0.552,0.002,0.004,0.038,0.557,0.488,0.001,0.000,0.000,0.001,0.004,0.034,0.006,0.001,0.001,0.012,0.009,0.124,0.000,0.004,0.001,0.445,0.024,0.010,0.001,0.002,0.001,0.000,0.010,0.005,0.157,0.001,0.203,0.005,0.041,0.005,0.000,0.001,0.005,0.018,0.001,0.104,0.002,0.654,0.001,0.041,0.002,0.018,0.015,0.063,0.060
2089-09-01,0.004,0.079,0.672,0.007,0.066,0.112,0.863,0.002,1.052,1.043,0.077,0.020,1.167,0.024,0.033,0.044,0.011,0.067,0.000,1.589,0.592,0.248,0.037,0.081,1.591,0.001,0.001,0.115,1.170,0.053,0.004,0.078,0.006,0.006,0.053,0.058,0.002,0.000,0.050,0.009,0.104,0.001,1.142,0.001,0.019,0.076,0.028,2.022,0.090,0.045,0.002,0.001,0.071,0.052,0.025,0.143,0.005,0.770,0.001,0.051,0.004,0.000,0.014,0.646,0.000,0.000,0.077,0.001,0.020,0.006
2089-10-01,0.954,0.083,0.993,0.901,0.171,0.031,1.440,0.096,0.149,0.170,0.112,0.009,0.020,0.065,0.583,1.822,1.454,0.847,1.299,0.287,0.835,0.002,0.876,1.046,0.050,0.062,0.166,0.002,0.020,1.377,1.026,0.192,0.001,0.327,1.672,0.790,0.037,0.012,0.384,2.487,0.004,0.071,1.355,0.001,1.209,0.005,1.527,1.012,0.052,0.077,2.086,0.012,1.761,1.385,0.535,0.043,0.198,0.085,0.011,1.434,0.118,0.536,0.001,0.192,0.787,3.774,1.651,0.050,1.371,0.914
2089-11-01,1.885,1.429,2.854,0.439,3.024,1.416,0.188,0.696,0.488,2.585,0.287,2.311,0.017,0.954,2.572,3.252,0.364,5.344,0.472,2.467,1.684,0.292,0.315,0.954,1.219,1.898,1.641,0.615,2.880,3.233,4.589,0.197,0.014,2.944,0.367,2.026,0.304,2.177,0.522,0.980,4.741,6.200,0.217,1.230,0.043,0.406,1.733,1.006,0.025,0.954,2.650,0.000,0.045,2.106,0.001,4.585,5.934,2.830,1.013,1.943,0.081,1.466,3.287,0.110,0.008,0.040,0.064,0.292,0.441,0.110
2089-12-01,1.573,2.822,3.383,7.329,2.262,3.720,7.802,3.366,3.184,11.900,2.039,6.966,4.034,14.115,1.117,8.686,1.894,15.328,1.146,0.279,5.261,2.391,1.627,1.938,0.749,2.712,1.844,5.669,2.425,3.168,5.299,11.311,3.663,3.818,0.791,15.255,4.159,1.278,5.114,0.082,1.598,2.159,2.576,0.092,2.613,3.733,0.875,0.245,2.157,2.589,14.594,9.726,6.263,4.358,3.085,1.362,3.893,3.466,2.792,2.196,1.679,0.082,0.424,2.138,1.581,8.946,2.125,5.434,5.934,9.677
2090-01-01,9.290,6.251,7.730,17.736,20.243,3.534,7.273,1.380,10.630,24.914,7.873,1.944,1.311,15.301,5.679,7.220,3.498,5.154,3.818,24.052,10.790,11.759,9.407,0.393,3.078,1.469,5.491,7.457,2.384,0.488,4.020,3.730,6.746,8.248,6.705,5.844,8.752,2.833,2.851,22.886,1.993,12.880,7.279,3.744,8.828,2.701,11.671,6.132,3.128,2.448,7.099,12.139,8.570,9.200,12.140,9.449,3.105,5.303,6.407,0.279,2.609,1.596,1.491,2.238,7.597,8.012,6.144,8.109,0.419,3.448
2090-02-01,4.139,9.501,0.023,2.998,9.329,0.429,1.140,5.402,2.986,13.918,0.023,3.971,7.031,9.406,10.374,7.200,2.580,9.163,7.014,9.325,5.532,6.409,2.940,2.384,2.376,0.444,3.959,2.894,5.734,3.728,5.633,3.164,2.488,2.596,7.122,0.625,8.450,6.818,1.016,11.643,2.164,7.503,0.840,7.499,11.186,6.363,4.888,1.118,1.263,4.684,2.092,23.542,32.203,7.117,7.832,9.755,13.283,5.784,2.366,1.872,3.500,7.987,5.155,6.181,0.446,9.359,2.776,11.438,3.070,0.040
2090-03-01,2.030,9.075,1.804,3.362,3.044,2.296,2.390,3.586,6.760,8.667,2.569,1.901,2.092,5.028,1.591,1.374,1.695,5.075,1.367,4.484,3.802,7.383,0.233,9.523,3.531,0.124,5.164,0.096,4.998,6.353,1.882,8.790,3.683,2.984,2.459,4.347,2.602,5.556,2.834,4.036,8.381,3.940,2.226,0.071,1.598,0.564,1.850,3.155,3.666,2.366,0.934,5.552,1.085,2.873,14.442,3.267,7.790,2.860,3.668,4.961,5.241,0.354,3.493,7.983,3.688,4.106,2.840,6.080,1.577,1.216
2090-04-01,0.514,1.006,2.319,0.343,1.518,0.804,0.139,3.233,1.296,1.313,0.820,1.192,0.263,2.538,3.967,0.189,2.173,1.618,0.167,2.183,0.654,2.696,1.911,1.168,2.294,0.151,0.402,1.805,1.902,0.542,0.158,1.652,3.207,3.715,0.193,0.184,4.774,0.263,0.412,2.616,1.584,4.156,1.004,0.139,1.048,2.628,0.598,0.451,0.589,7.820,1.676,1.813,2.185,0.484,2.251,2.303,0.313,1.233,4.326,5.628,1.798,1.869,0.357,1.773,2.399,1.478,0.338,0.143,0.814,2.513
2090-05-01,1.964,0.223,0.048,0.015,0.021,0.114,0.002,0.215,0.006,0.320,0.057,0.477,0.028,0.261,0.226,0.445,0.034,0.165,0.017,0.002,0.112,0.009,0.496,0.012,0.234,0.035,1.322,0.934,0.071,0.028,0.000,0.004,0.166,0.033,0.022,0.040,0.234,0.005,0.021,0.397,0.715,0.092,0.273,0.000,1.318,0.041,0.267,0.032,0.052,0.017,0.290,0.199,0.022,0.005,1.499,1.738,0.028,0.271,0.103,0.691,0.004,0.001,0.096,0.269,0.610,0.721,0.002,0.023,0.002,0.165
2090-06-01,0.019,0.181,0.061,0.001,0.009,0.019,0.001,0.041,0.024,0.044,0.050,0.030,0.080,0.169,0.007,0.014,0.079,0.035,0.005,0.001,0.000,0.005,0.017,0.002,0.017,0.013,0.030,0.070,0.091,0.002,0.005,0.031,0.006,0.045,0.226,0.008,0.002,0.001,0.002,0.012,0.167,0.117,0.019,0.000,0.060,0.076,0.000,0.001,0.104,0.001,0.048,0.011,0.013,0.001,0.000,0.004,0.028,0.044,0.043,0.051,0.000,0.002,0.217,0.004,0.024,0.132,0.000,0.040,0.096,0.015
2090-07-01,0.006,0.005,0.006,0.032,0.216,0.001,0.013,0.145,0.081,0.006,0.038,0.189,0.289,0.018,0.093,0.000,0.051,0.032,0.001,0.001,0.007,0.002,0.001,0.002,0.006,0.000,0.190,0.277,0.002,0.001,0.077,0.000,0.006,0.000,0.000,0.006,0.040,0.000,0.001,0.001,0.031,0.001,0.004,0.001,0.002,0.000,0.000,0.001,0.000,0.007,0.013,0.242,0.138,0.062,0.013,0.000,0.004,0.000,0.001,0.011,0.001,0.342,0.011,0.021,0.011,0.001,0.007,0.000,0.444,0.353
2090-08-01,0.001,0.000,0.444,0.009,0.465,0.116,0.056,0.723,0.000,0.074,0.002,0.393,0.006,0.001,0.048,0.037,0.044,0.215,0.749,0.007,0.001,0.018,0.021,0.004,0.007,0.000,0.004,0.142,0.005,0.000,0.000,0.007,0.000,0.009,0.002,0.068,0.000,0.000,0.000,0.000,0.688,0.538,0.000,0.004,0.001,0.001,0.001,0.001,0.000,0.005,0.206,0.000,0.126,0.001,0.001,0.096,0.083,0.002,0.000,0.012,0.001,0.000,0.166,0.000,0.009,0.002,0.012,0.001,0.031,0.156
2090-09-01,0.331,0.051,1.207,0.019,0.139,0.020,0.011,0.001,0.587,0.672,0.125,0.006,0.040,0.027,0.002,0.061,0.031,0.005,0.001,0.219,0.007,1.232,0.002,0.027,0.011,0.007,0.715,0.005,1.208,0.012,0.117,0.024,0.004,0.091,0.053,0.041,0.054,0.004,2.766,0.175,0.000,1.656,0.045,0.002,0.111,0.004,0.053,0.008,0.180,1.051,0.005,0.000,0.046,0.008,0.000,1.548,0.006,0.002,0.004,0.224,0.183,0.274,0.052,0.120,0.001,0.057,0.035,0.446,0.087,0.341
2090-10-01,0.696,0.016,0.950,0.114,0.181,0.062,0.386,1.703,0.948,0.173,1.274,0.024,0.982,2.310,1.400,0.023,1.407,0.560,0.206,2.493,0.009,0.015,0.231,0.004,0.132,0.021,1.151,0.200,1.895,1.186,1.684,1.364,0.068,0.558,0.990,0.089,0.004,0.051,0.137,0.342,0.018,0.001,0.106,0.002,0.134,2.185,0.727,0.428,0.400,2.002,3.860,0.367,0.010,0.430,0.054,1.657,1.291,2.503,1.828,0.001,1.727,1.781,0.002,0.045,2.727,0.932,5.806,0.203,0.096,1.589
2090-11-01,0.698,5.693,3.544,3.579,4.297,2.787,1.600,1.421,1.023,3.566,5.171,1.356,4.655,6.318,5.531,1.265,0.000,1.560,0.272,0.999,2.576,2.900,4.322,1.352,0.274,3.451,3.608,0.887,2.013,0.149,2.637,0.149,1.166,0.458,0.337,1.591,5.179,1.294,1.715,3.830,6.254,8.480,5.252,0.213,1.422,0.716,4.719,0.031,2.418,1.663,2.512,6.699,1.435,5.363,0.224,4.525,6.292,1.615,2.538,0.822,0.930,1.743,2.274,0.313,0.213,0.501,0.306,0.105,4.957,1.141
2090-12-01,0.596,8.597,3.953,0.898,3.794,3.214,9.730,5.169,3.657,1.992,4.551,3.534,6.184,8.286,4.929,5.881,0.477,1.488,6.548,16.929,4.522,0.569,1.191,2.301,0.173,2.580,4.798,2.035,1.135,3.539,5.993,3.815,2.880,4.722,1.053,6.944,2.010,0.164,6.155,1.814,6.875,5.172,3.999,5.374,0.951,0.820,4.973,6.593,8.885,5.484,0.464,9.529,7.962,5.438,0.082,9.251,18.283,7.112,0.156,1.687,2.762,1.201,5.144,0.378,0.995,0.370,1.779,1.602,2.298,7.373
2091-01-01,6.920,7.346,1.473,3.738,5.087,3.610,7.307,10.170,2.313,13.526,2.686,9.157,1.218,12.841,9.649,3.637,0.362,1.511,7.268,12.600,1.423,5.072,4.328,14.903,10.821,6.912,9.108,4.878,2.520,7.450,9.453,8.590,1.618,3.779,10.707,6.210,3.637,1.280,1.300,8.737,6.777,19.176,1.737,11.537,12.415,3.419,3.613,8.875,6.165,2.060,7.425,7.193,8.139,10.341,4.294,7.571,10.614,4.888,10.053,7.207,2.020,2.463,11.059,10.315,5.851,7.051,7.917,9.698,5.403,3.358
2091-02-01,1.942,12.615,5.801,7.316,12.507,1.749,1.967,24.470,15.673,0.883,1.972,3.380,3.855,11.635,19.042,7.556,5.740,0.348,5.575,7.496,9.225,7.840,3.151,1.102,4.685,1.198,8.607,0.516,7.604,1.338,0.654,2.216,1.256,3.368,6.955,1.343,3.957,6.266,3.129,0.560,0.129,6.632,2.779,7.349,8.930,7.877,12.883,16.397,7.449,20.558,0.438,10.031,6.174,1.096,1.012,16.512,13.422,17.052,5.241,5.560,0.154,1.236,4.638,6.335,7.840,15.536,8.296,9.275,0.179,2.818
